3a362dbc7b6cff84	Foundations	Objection Handling	Knowledge Notes 3	needs_name	3	20
c16ff56eaa10417e	Foundations	Objection Handling	Knowledge Notes 3	needs_name	3	21
875ba8149b44dcc9	Foundations	Objection Handling	Knowledge Notes 3	needs_name	3	22
e4c3b2bb104e9418	Foundations	Objection Handling	Knowledge Notes 3	needs_name	3	23
6bc1904d94298537	Foundations	Objection Handling	Knowledge Notes 3	needs_name	3	24
45152fa88db2b790	Foundations	Objection Handling	Knowledge Notes 4	needs_name	4	25
69282e3a0dbad871	Foundations	Objection Handling	Knowledge Notes 4	needs_name	4	26
cbd720dda7c37c1f	Foundations	Objection Handling	Knowledge Notes 4	needs_name	4	27
30bb1a035718d323	Foundations	Objection Handling	Closing Strategies	needs_name	5	28
76cfc0220666138c	Foundations	Objection Handling	Closing Strategies	needs_name	5	29
9e418e25eebd101f	Foundations	Six-Step Advanced Selling	Knowledge Notes 1	needs_name	1	1
ff18260430915eb2	Foundations	Six-Step Advanced Selling	Knowledge Notes 1	needs_name	1	2
f1b7c0ab2b6de93d	Foundations	Six-Step Advanced Selling	Knowledge Notes 1	needs_name	1	3
d2f39dccae567d0b	Foundations	Six-Step Advanced Selling	Knowledge Notes 1	needs_name	1	4
fe7051bf894f92a8	Foundations	Six-Step Advanced Selling	Knowledge Notes 1	needs_name	1	5
3cf743d614742a14	Foundations	Six-Step Advanced Selling	Knowledge Notes 1	needs_name	1	6
c6a486b8aa384fd9	Foundations	Six-Step Advanced Selling	Knowledge Notes 1	needs_name	1	7
0cd6ba2cc45ed459	Foundations	Six-Step Advanced Selling	Knowledge Notes 1	needs_name	1	8
20c7f2f71c99f75c	Foundations	Six-Step Advanced Selling	Knowledge Notes 2	needs_name	2	9
8e3c9a16831e1fc7	Foundations	Six-Step Advanced Selling	Knowledge Notes 2	needs_name	2	10
396d90aca8cfdca9	Foundations	Six-Step Advanced Selling	Knowledge Notes 2	needs_name	2	11
04cac4662853bdb1	Foundations	Six-Step Advanced Selling	Knowledge Notes 2	needs_name	2	12
d8bb1f3ea8230039	Foundations	Six-Step Advanced Selling	Knowledge Notes 2	needs_name	2	13
24225f3ecfe2c544	Foundations	Six-Step Advanced Selling	Knowledge Notes 2	needs_name	2	14
6b17ddbe20fc0e4b	Foundations	Six-Step Advanced Selling	Knowledge Notes 2	needs_name	2	15
992c40908347a39d	Foundations	Six-Step Advanced Selling	Knowledge Notes 2	needs_name	2	16
03417b4180a3f12f	Foundations	Six-Step Advanced Selling	Knowledge Notes 3	needs_name	3	17
01e123e0bc9bded2	Foundations	Six-Step Advanced Selling	Knowledge Notes 3	needs_name	3	18
dd9a3941153f3ad9	Foundations	Six-Step Advanced Selling	Knowledge Notes 3	needs_name	3	19
6a1b8de986849409	Foundations	Six-Step Advanced Selling	Knowledge Notes 3	needs_name	3	20
7e11ea31553a49ed	Foundations	Six-Step Advanced Selling	Knowledge Notes 3	needs_name	3	21
5fff7359008d7c83	Foundations	Six-Step Advanced Selling	Knowledge Notes 3	needs_name	3	22
a8c26fc89ba3e5bf	Foundations	Six-Step Advanced Selling	Knowledge Notes 3	needs_name	3	23
acafcb7f67cd4447	Foundations	Six-Step Advanced Selling	Knowledge Notes 3	needs_name	3	24
65b6c78e07c91a20	Foundations	Six-Step Advanced Selling	Knowledge Notes 4	needs_name	4	25
1cd870d7ba3150a8	Foundations	Six-Step Advanced Selling	Knowledge Notes 4	needs_name	4	26
